CD_SETOR,CD_QUADRA,CD_FACE,NM_TIP_LOG,NM_TIT_LOG,NM_LOG,TOT_RES,TOT_GERAL
"352940105000026","001","004",RUA,,PARINTINS,"0","0"
"352940105000026","001","005",RUA,,ACRE,"0","0"
"352940105000026","002","001",AVENIDA,,OSCAR NIEMEYER,"0","0"
"352940105000027","001","003",RUA,,FOZ DO IGUACU,"13","17"
"352940105000027","001","004",AVENIDA,,AYRTON SENNA DA SILVA,"0","0"
"352940105000027","001","005",RUA,,SEM DENOMINACAO,"0","0"
"352940105000027","001","006",TRAVESSA,,PARA,"0","0"
"352940105000027","002","001",RUA,,ALTAMIRA,"6","6"
"352940105000027","002","002",TRAVESSA,,AMAPA,"6","6"
"352940105000027","002","003",RUA,,FOZ DO IGUACU,"8","9"
"352940105000027","002","004",TRAVESSA,,PARA,"7","7"
"352940105000027","003","001",RUA,,ALTAMIRA,"9","10"
"352940105000027","003","002",RUA,,VILHENA,"7","9"
"352940105000027","003","003",RUA,,FOZ DO IGUACU,"2","2"
"352940105000027","003","004",TRAVESSA,,AMAPA,"7","7"
"352940105000027","004","001",RUA,,FOZ DO IGUACU,"37","43"
"352940105000027","004","002",RUA,,VILHENA,"44","55"
"352940105000027","004","003",TRAVESSA,,SOURE,"12","13"
"352940105000027","005","001",RUA,,FOZ DO IGUACU,"20","30"
"352940105000027","005","002",TRAVESSA,,SOURE,"10","10"
"352940105000027","005","003",RUA,,SALVADOR,"9","10"
"352940105000027","005","004",RUA,,GOIANIA,"17","28"
"352940105000027","006","001",RUA,,SEM DENOMINACAO,"0","0"
"352940105000027","007","001",VIELA,,SEM DENOMINACAO 1,"0","0"
"352940105000027","007","002",VIELA,,SEM DENOMINACAO 2,"0","0"
"352940105000027","007","003",TRAVESSA,,PARA,"0","0"
"352940105000028","001","001",AVENIDA,,AYRTON SENNA DA SILVA,"35","52"
"352940105000028","001","002",RUA,,SANTO EXPEDITO,"2","2"
"352940105000028","001","007",RUA,,CARLOS ALBERTO DA SILVA,"5","5"
"352940105000028","001","013",RUA,,PIRASSUNUNGA,"6","6"
"352940105000030","001","001",AVENIDA,,AYRTON SENNA DA SILVA,"0","3"
"352940105000030","001","002",RUA,SAO,SEBASTIAO,"58","63"
"352940105000030","001","004",RUA,SANTO,EXPEDITO,"57","62"
"352940105000030","002","001",AVENIDA,,AYRTON SENNA DA SILVA,"9","14"
"352940105000030","002","002",RUA,SAO,GERALDO,"25","28"
"352940105000030","002","004",RUA,SAO,SEBASTIAO,"40","42"
"352940105000030","003","001",AVENIDA,,AYRTON SENNA DA SILVA,"4","6"
"352940105000030","003","002",RUA,SANTA,EDWIGES,"21","23"
"352940105000030","003","004",RUA,SAO,GERALDO,"21","23"
"352940105000030","004","001",AVENIDA,,AYRTON SENNA DA SILVA,"0","0"
"352940105000030","004","002",RUA,SAO,MIGUEL,"3","4"
"352940105000030","004","003",RUA,SANTA,EDWIGES,"0","0"
"352940105000030","004","005",RUA,SANTA,EDWIGES,"0","0"
"352940105000030","006","001",RUA,SANTA,PAULA,"9","13"
"352940105000030","006","002",RUA,SAO,MIGUEL,"0","0"
"352940105000030","006","003",RUA,SAO,CRISTOVAO,"0","0"
"352940105000030","006","004",RUA,SANTA,EDWIGES,"1","2"
"352940105000031","001","001",RUA,,PORTO ALEGRE,"7","9"
"352940105000031","001","002",TRAVESSA,,PELOTAS,"3","3"
"352940105000031","001","003",RUA,,BERTIOGA,"1","1"
"352940105000031","001","004",TRAVESSA,,LAGUNA,"0","0"
"352940105000031","001","005",AVENIDA,,AYRTON SENNA DA SILVA,"20","35"
"352940105000031","002","001",RUA,,PORTO ALEGRE,"14","17"
"352940105000031","002","002",RUA,,RIO DE JANEIRO,"7","8"
"352940105000031","002","003",RUA,,BERTIOGA,"8","9"
"352940105000031","002","004",TRAVESSA,,BERTIOGA,"3","3"
"352940105000031","002","005",TRAVESSA,,BERTIOGA,"0","0"
"352940105000031","002","006",RUA,,BERTIOGA,"9","9"
"352940105000031","002","007",TRAVESSA,,PELOTAS,"4","4"
"352940105000031","003","001",RUA,,BERTIOGA,"12","12"
"352940105000031","003","002",TRAVESSA,,LAGUNA,"5","5"
"352940105000031","004","001",TRAVESSA,,LAGUNA,"14","15"
"352940105000031","004","002",RUA,,BERTIOGA,"4","5"
"352940105000031","004","003",RUA,,RIO DE JANEIRO,"11","15"
"352940105000031","004","004",RUA,,PARANAVAI,"24","26"
"352940105000031","004","005",RUA,,BERTIOGA,"6","6"
"352940105000031","005","001",RUA,,PARANAVAI,"29","32"
"352940105000031","005","002",RUA,,BERTIOGA,"19","19"
"352940105000032","001","001",RUA,,CAMPINAS,"20","20"
"352940105000032","001","002",RUA,,BARRA MANSA,"1","1"
"352940105000032","001","003",RUA,,GERBER WOLFGANG,"19","19"
"352940105000032","001","004",TRAVESSA,,FORMOSA,"5","5"
"352940105000032","001","005",AVENIDA,,AYRTON SENNA DA SILVA,"24","39"
"352940105000032","002","001",TRAVESSA,,FORMOSA,"7","7"
"352940105000032","002","002",RUA,,GERBER WOLFGANG,"5","5"
"352940105000032","002","003",RUA,,MANAUS,"5","5"
"352940105000032","002","004",RUA,PRESIDENTE,EPITACIO,"38","42"
"352940105000032","002","008",AVENIDA,,AYRTON SENNA DA SILVA,"6","10"
"352940105000032","003","001",RUA,,GERBER WOLFGANG,"32","33"
"352940105000032","003","006",VIELA,,SEM DENOMINACAO,"0","0"
"352940105000032","003","007",VIELA,,SEM DENOMINACAO,"0","0"
"352940105000032","003","008",RUA,,GERBER WOLFGANG,"0","0"
"352940105000032","003","009",RUA,,GOIANIA,"3","5"
"352940105000032","003","010",RUA,,GOIANIA,"0","0"
"352940105000032","003","011",RUA,,ILHEUS,"11","13"
"352940105000032","003","012",RUA,PRESIDENTE,EPITACIO,"26","29"
"352940105000032","003","013",RUA,,MANAUS,"2","2"
"352940105000033",,,,,,,
"352940105000033","001","001",RUA,,BELO HORIZONTE,"14","16"
"352940105000033","001","002",RUA,,GERBER WOLFGANG,"18","20"
"352940105000033","002","001",TRAVESSA,,FORMOSA,"2","2"
"352940105000033","002","002",RUA,,GERBER WOLFGANG,"4","4"
"352940105000033","003","001",RUA,,BELO HORIZONTE,"36","38"
"352940105000033","003","002",RUA,,MANAUS,"9","11"
"352940105000033","003","003",RUA,,GERBER WOLFGANG,"23","24"
"352940105000033","003","004",TRAVESSA,,FORMOSA,"3","3"
"352940105000033","004","001",AVENIDA,,GOIANIA,"11","13"
"352940105000033","004","002",TRAVESSA,,ARAGUAIANA,"3","4"
"352940105000033","004","003",RUA,,GERBER WOLFGANG,"14","16"
"352940105000033","004","004",RUA,,MANAUS,"19","21"
"352940105000033","004","005",TRAVESSA,,DOURADOS,"13","15"
"352940105000033","004","007",TRAVESSA,,DOURADOS,"11","12"
"352940105000033","005","001",AVENIDA,,GOIANIA,"16","18"
"352940105000033","005","002",RUA,,GERBER WOLFGANG,"17","17"
"352940105000033","005","003",TRAVESSA,,ARAGUAIANA,"2","3"
"352940105000034","001","001",RUA,,FOZ DO IGUACU,"2","5"
"352940105000034","001","002",RUA,,GOIANIA,"24","31"
"352940105000034","001","003",RUA,,BARRA MANSA,"20","20"
"352940105000034","001","004",RUA,,ITAINOPOLIS,"4","4"
"352940105000034","001","005",TRAVESSA,,CORUMBA,"5","7"
"352940105000034","001","006",TRAVESSA,,CORUMBA,"4","5"
"352940105000034","001","007",RUA,,ITAINOPOLIS,"5","5"
"352940105000034","001","008",AVENIDA,,AYRTON SENNA DA SILVA,"4","14"
"352940105000034","002","001",RUA,,GOIANIA,"0","0"
"352940105000034","002","002",RUA,,CATALAO,"14","17"
"352940105000034","002","003",RUA,,PALMAS,"6","6"
"352940105000034","002","004",RUA,,BARRA MANSA,"14","16"
"352940105000034","002","005",RUA,,GOIANIA,"27","34"
"352940105000034","002","006",VIELA,,UM DA RUA GOIANIA,"0","0"
"352940105000034","002","007",VIELA,,UM DA RUA GOIANIA,"0","0"
"352940105000034","003","001",RUA,,GOIANIA,"8","9"
"352940105000034","003","002",RUA,,GERBER WOLFGANG,"16","20"
"352940105000034","003","003",RUA,,PALMAS,"1","1"
"352940105000034","003","004",RUA,,CATALAO,"10","12"
"352940105000034","004","001",RUA,,PALMAS,"2","2"
"352940105000034","004","002",RUA,,GERBER WOLFGANG,"0","1"
"352940105000034","004","003",RUA,,ITAINOPOLIS,"5","5"
"352940105000034","004","004",RUA,,BARRA MANSA,"1","2"
"352940105000034","005","001",RUA,,ITAINOPOLIS,"1","2"
"352940105000034","005","002",RUA,,GERBER WOLFGANG,"8","8"
"352940105000034","005","004",RUA,,GERBER WOLFGANG,"0","0"
"352940105000034","005","005",RUA,,BARRA MANSA,"3","4"
"352940105000034","006","001",RUA,,ITAINOPOLIS,"22","23"
"352940105000034","006","002",RUA,,BARRA MANSA,"4","4"
"352940105000034","006","003",RUA,,CAMPINAS,"15","18"
"352940105000035",,,,,,,
"352940105000035",,,,,,,
"352940105000035","001","001",RUA,,SALVADOR,"7","7"
"352940105000035","001","002",TRAVESSA,,JAGUARI,"2","2"
"352940105000035","001","003",RUA,,GOIANIA,"8","8"
"352940105000035","003","001",RUA,,SALVADOR,"27","29"
"352940105000035","003","002",TRAVESSA,,FEIRA DE SANTANA,"7","9"
"352940105000035","003","003",TRAVESSA,,FEIRA DE SANTANA,"4","4"
"352940105000035","003","004",RUA,,SALVADOR,"7","7"
"352940105000035","003","005",RUA,,RECIFE,"1","1"
"352940105000035","003","006",RUA,,NATAL,"0","5"
"352940105000035","003","007",RUA,,GOIANIA,"0","1"
"352940105000035","003","008",RUA,,SAO VICENTE,"0","0"
"352940105000035","003","009",RUA,,SAO VICENTE,"9","9"
"352940105000035","003","010",RUA,,GOIANIA,"2","2"
"352940105000035","003","011",RUA,,AMAZONAS,"9","9"
"352940105000035","003","012",RUA,,AMAZONAS,"26","27"
"352940105000035","003","013",TRAVESSA,,JAGUARI,"3","3"
"352940105000035","003","014",RUA,,PIAUI,"26","28"
"352940105000035","003","015",RUA,,PIAUI,"24","26"
"352940105000035","004","001",RUA,,SALVADOR,"25","34"
"352940105000035","004","002",TRAVESSA,,JEREMEABO,"0","0"
"352940105000035","004","003",RUA,,NATAL,"31","31"
"352940105000035","004","004",RUA,,RECIFE,"6","7"
"352940105000035","005","001",RUA,,SALVADOR,"5","7"
"352940105000035","005","002",RUA,,RIO DE JANEIRO,"6","6"
"352940105000035","005","003",RUA,,NATAL,"17","19"
"352940105000035","005","004",TRAVESSA,,JEREMEABO,"0","0"
"352940105000036","001","001",RUA,,ITABUNA,"25","27"
"352940105000036","001","002",VIELA,,CUIABA,"5","5"
"352940105000036","001","003",RUA,,SALVADOR,"14","18"
"352940105000036","001","004",TRAVESSA,,JANUARIA,"8","8"
"352940105000036","001","005",TRAVESSA,,JANUARIA,"6","6"
"352940105000036","001","006",TRAVESSA,,SOBRADINHO,"1","2"
"352940105000036","001","007",TRAVESSA,,SOBRADINHO,"8","12"
"352940105000036","001","008",TRAVESSA,,JANUARIA,"0","1"
"352940105000036","001","009",RUA,,SALVADOR,"10","10"
"352940105000036","001","010",TRAVESSA,,IRECE,"4","4"
"352940105000036","001","011",TRAVESSA,,IRECE,"1","1"
"352940105000036","001","012",TRAVESSA,,IRECE,"2","2"
"352940105000036","001","013",RUA,,VILHENA,"25","31"
"352940105000037","001","001",RUA,,ZOALDO FERREIRA DA SILVA,"33","38"
"352940105000037","001","002",TRAVESSA,,JEQUIE,"0","0"
"352940105000037","001","003",RUA,,ITABUNA,"47","53"
"352940105000037","001","004",RUA,,VILHENA,"3","5"
"352940105000037","002","001",RUA,,ZOALDO FERREIRA DA SILVA,"65","71"
"352940105000037","002","003",RUA,,SALVADOR,"3","4"
"352940105000037","002","004",RUA,,ITABUNA,"63","73"
"352940105000037","002","005",TRAVESSA,,JEQUIE,"2","2"
"352940105000038","001","001",RUA,,RONDONIA,"4","4"
"352940105000038","001","002",RUA,,MARAJO,"22","26"
"352940105000038","001","003",RUA,,ACRE,"0","0"
"352940105000038","001","004",RUA,,PARENTINS,"6","6"
"352940105000038","002","001",RUA,,MARAJJO,"28","30"
"352940105000038","002","002",RUA,,VILHENA,"12","15"
"352940105000038","002","003",RUA,,TABATINGA,"9","9"
"352940105000038","002","004",RUA,,TABATINGA,"12","12"
"352940105000038","002","005",RUA,,VILHENA,"5","5"
"352940105000038","002","006",RUA,,ACRE,"18","20"
"352940105000039","003","001",RUA,,SANTAREM,"22","23"
"352940105000039","003","002",RUA,,RONDONIA,"25","26"
"352940105000039","003","003",RUA,,PORTO VELHO,"60","61"
"352940105000039","003","004",RUA,,SANTAREM,"0","0"
"352940105000039","003","005",VIELA,,SEM DENOMINACAO,"0","0"
"352940105000039","003","006",VIELA,,SEM DENOMINACAO,"0","0"
"352940105000040","001","003",TRAVESSA,,PIRIRIPI,"16","16"
"352940105000040","001","004",RUA,,ZOALDO FERREIRA DA SILVA,"23","24"
"352940105000040","001","005",TRAVESSA,,BALSAS,"8","8"
"352940105000040","001","006",TRAVESSA,,BALSAS,"9","9"
"352940105000040","001","007",RUA,,ZOALDO FERREIRA DA SILVA,"47","50"
"352940105000040","001","008",RUA,,SANTAREM,"5","6"
"352940105000040","001","009",RUA,,ARACAJU,"24","25"
"352940105000040","001","010",VIELA,,"128","18","18"
"352940105000040","001","011",VIELA,,"128","7","7"
"352940105000040","001","012",RUA,,ARACAJU,"43","47"
"352940105000040","001","013",RUA,,RIO DE JANEIRO,"3","4"
"352940105000040","001","014",TRAVESSA,,CORURIPE,"16","17"
"352940105000040","001","015",TRAVESSA,,CORURIPE,"10","10"
"352940105000041","001","001",RUA,,DOS EUCALIPTOS,"5","5"
"352940105000041","001","002",TRAVESSA,,MARAGOGI,"7","7"
"352940105000041","001","003",TRAVESSA,,PRADO,"13","13"
"352940105000041","001","004",TRAVESSA,,PRADO,"9","9"
"352940105000041","001","005",RUA,SAO,FELIX,"12","14"
"352940105000041","001","006",TRAVESSA,,CANAVIEIRAS,"18","19"
"352940105000041","001","015",RUA,,PECEM,"0","0"
"352940105000041","001","016",RUA,,PECEM,"0","0"
"352940105000041","001","017",TRAVESSA,,CANAVIEIRAS,"0","0"
"352940105000041","001","018",TRAVESSA,,MUCUGE,"11","11"
"352940105000041","001","019",TRAVESSA,,MUCUGE,"0","0"
"352940105000041","001","020",TRAVESSA,,CANAVIEIRAS,"9","9"
"352940105000041","001","021",TRAVESSA,,DOS LENCOIS,"8","8"
"352940105000041","001","022",TRAVESSA,,DOS LENCOIS,"8","8"
"352940105000041","001","023",TRAVESSA,,CANAVIEIRAS,"16","17"
"352940105000041","001","024",TRAVESSA,,RIO DAS CONTAS,"20","20"
"352940105000041","001","025",VIELA,,RIO DAS CONTAS,"0","0"
"352940105000041","001","026",VIELA,,RIO DAS CONTAS,"0","0"
"352940105000041","005","001",TRAVESSA,,RIO DAS CONTAS,"5","5"
"352940105000041","005","002",VIELA,,DOIS,"0","0"
"352940105000041","005","003",TRAVESSA,,CANAVIEIRAS,"12","12"
"352940105000041","005","004",RUA,SAO,FELIX,"12","13"
"352940105000041","005","005",TRAVESSA,,CAMOCIM,"0","0"
"352940105000041","006","001",TRAVESSA,,RIO DAS CONTAS,"12","12"
"352940105000041","006","002",TRAVESSA,,CANAVIEIRAS,"16","16"
"352940105000041","006","004",VIELA,,DOIS,"1","1"
"352940105000042","001","001",RUA,,JUAZEIRO DO NORTE,"23","26"
"352940105000042","001","002",TRAVESSA,,CARAVELAS,"10","11"
"352940105000042","001","003",TRAVESSA,,GRAVATA,"5","5"
"352940105000042","001","004",RUA,,RIO DE JANEIRO,"9","10"
"352940105000042","002","001",TRAVESSA,,TIMON,"0","0"
"352940105000042","002","002",VIELA,,VINTE E NOVE,"3","3"
"352940105000042","002","003",TRAVESSA,,ITAPARICA,"6","7"
"352940105000042","002","004",TRAVESSA,,CARAVELAS,"5","6"
"352940105000042","003","001",RUA,,JUAZEIRO DO NORTE,"1","1"
"352940105000042","003","002",VIELA,,VINTE E NOVE,"0","0"
"352940105000042","003","003",TRAVESSA,,TIMON,"0","0"
"352940105000042","003","004",TRAVESSA,,CARAVELAS,"0","0"
"352940105000042","006","002",TRAVESSA,,ARACATI,"0","0"
"352940105000042","006","003",TRAVESSA,,ITAPARICA,"13","21"
"352940105000042","006","004",VIELA,,VINTE E NOVE,"4","4"
"352940105000042","006","005",RUA,,JUAZEIRO DO NORTE,"46","52"
"352940105000042","006","006",TRAVESSA,,ESPLANADA,"0","0"
"352940105000042","006","007",VIELA,,IGARASSU,"0","0"
"352940105000042","006","008",VIELA,,IGARASSU,"0","0"
"352940105000043","002","001",TRAVESSA,,ITAPARICA,"0","0"
"352940105000043","002","002",TRAVESSA,,IMBASSAI,"12","12"
"352940105000043","002","003",RUA,,JOSE CARLOS DA SILVA,"31","36"
"352940105000043","002","004",RUA,,RIO DE JANEIRO,"10","10"
"352940105000043","002","005",TRAVESSA,,GRAVATA,"0","0"
"352940105000043","002","006",VIELA,,SEM DENOMINACAO,"0","0"
"352940105000043","002","007",VIELA,,SEM DENOMINACAO,"0","0"
"352940105000043","002","008",TRAVESSA,,GRAVATA,"0","0"
"352940105000043","002","009",TRAVESSA,,ITAPARICA,"46","46"
"352940105000043","002","010",TRAVESSA,,SAPE,"0","0"
"352940105000043","002","011",TRAVESSA,,SAPE,"0","0"
"352940105000043","003","001",TRAVESSA,,MANGUE SECO,"11","11"
"352940105000043","003","002",TRAVESSA,,BARREIRINHAS,"10","12"
"352940105000043","003","003",TRAVESSA,,IMBASSAI,"3","4"
"352940105000043","005","001",RUA,,DOS EUCALIPTOS,"19","21"
"352940105000043","005","002",TRAVESSA,,BLUMOON,"1","1"
"352940105000043","005","003",TRAVESSA,,UBAJAIA,"4","4"
"352940105000043","005","004",TRAVESSA,,BARREIRINHAS,"6","6"
"352940105000043","005","005",TRAVESSA,,MANGUE SECO,"0","0"
"352940105000043","006","001",RUA,,JOSE CARLOS DA SILVA,"27","28"
"352940105000043","006","002",RUA,,BARRA GRANDE,"6","8"
"352940105000043","006","003",TRAVESSA,,CANUDOS,"11","12"
"352940105000043","006","005",TRAVESSA,,CANUDOS,"0","0"
"352940105000043","006","006",RUA,,BARRA GRANDE,"6","6"
"352940105000043","006","007",RUA,,RIO DE JANEIRO,"18","18"
"352940105000043","008","001",TRAVESSA,,MANGUE SECO,"6","6"
"352940105000043","008","002",TRAVESSA,,IMBASSAI,"0","0"
"352940105000043","008","003",TRAVESSA,,ITAPARICA,"11","11"
"352940105000043","008","004",TRAVESSA,,CHAPADINHA,"0","0"
"352940105000044","001","001",RUA,,BARRA GRANDE,"7","7"
"352940105000044","001","002",TRAVESSA,,BELMONTE,"15","16"
"352940105000044","001","003",RUA,,CAMPINA GRANDE,"8","8"
"352940105000044","001","004",RUA,,RIO DE JANEIRO,"24","30"
"352940105000044","002","001",RUA,,BARRA GRANDE,"14","14"
"352940105000044","002","008",TRAVESSA,,CRATEUS,"0","0"
"352940105000044","002","009",TRAVESSA,,EXTREMOZ,"11","12"
"352940105000044","002","010",RUA,,CAMPINA GRANDE,"11","13"
"352940105000044","002","011",TRAVESSA,,BELMONTE,"0","0"
"352940105000044","002","012",VIELA,,DA TRAVESSA BELMONTE,"0","0"
"352940105000044","002","013",VIELA,,DA TRAVESSA BELMONTE,"0","0"
"352940105000044","002","014",TRAVESSA,,BELMONTE,"24","24"
"352940105000044","003","002",TRAVESSA,,IPU,"7","7"
"352940105000044","003","003",TRAVESSA,,RUSSAS,"1","1"
"352940105000044","003","004",RUA,,CAMPINA GRANDE,"9","9"
"352940105000044","003","005",TRAVESSA,,EXTREMOZ,"8","8"
"352940105000044","004","001",TRAVESSA,,EXTREMOZ,"0","0"
"352940105000044","004","002",RUA,,JOSE CARLOS DA SILVA,"6","6"
"352940105000044","004","003",TRAVESSA,,IPU,"0","0"
"352940105000044","004","004",TRAVESSA,,RUSSAS,"0","0"
"352940105000044","005","001",RUA,,BARRA GRANDE,"0","0"
"352940105000044","005","002",TRAVESSA,,EXTREMOZ,"0","0"
"352940105000044","005","003",TRAVESSA,,CRATEUS,"0","0"
"352940105000044","006","001",TRAVESSA,,EXTREMOZ,"0","0"
"352940105000044","006","002",TRAVESSA,,RUSSAS,"0","0"
"352940105000044","006","003",TRAVESSA,,IPU,"0","0"
"352940105000048","001","001",RUA,,RIO BONITO,"4","5"
"352940105000048","001","002",TRAVESSA,,TRES CORACOES,"13","13"
"352940105000048","001","003",TRAVESSA,,TRES CORACOES,"0","0"
"352940105000048","001","004",RUA,,RIO BONITO,"56","59"
"352940105000048","001","005",RUA,,RIO DE JANEIRO,"4","6"
"352940105000048","001","006",RUA,,DIAMANTINA,"29","29"
"352940105000048","001","007",RUA,,PORTO ALEGRE,"31","32"
"352940105000048","001","012",RUA,PRESIDENTE,EPITACIO,"2","2"
"352940105000048","001","013",RUA,PRESIDENTE,EPITACIO,"1","1"
"352940105000048","001","014",RUA,PRESIDENTE,EPITACIO,"26","28"
"352940105000048","001","015",RUA,,ILHEUS,"6","7"
"352940105000048","003","001",RUA,,DIAMANTINA,"27","31"
"352940105000048","003","002",TRAVESSA,,MONTES CLAROS,"2","2"
"352940105000048","003","003",RUA,,PORTO ALEGRE,"18","19"
"352940105000049","001","001",RUA,,TAUBATE,"26","27"
"352940105000049","001","002",RUA,,RIO DE JANEIRO,"21","24"
"352940105000049","002","001",RUA,,DIAMANTINA,"16","16"
"352940105000049","002","002",TRAVESSA,,CABO FRIO,"6","6"
"352940105000049","002","003",RUA,,RIO DE JANEIRO,"20","20"
"352940105000049","002","004",RUA,,TAUBATE,"4","4"
"352940105000049","003","001",RUA,,DIAMANTINA,"3","3"
"352940105000049","003","004",TRAVESSA,,ITAUNAS,"2","2"
"352940105000049","003","005",TRAVESSA,,ITAUNAS,"4","4"
"352940105000049","003","007",RUA,,DIAMANTINA,"13","13"
"352940105000049","003","008",RUA,,RIO DE JANEIRO,"9","9"
"352940105000049","003","009",RUA,,RIO DE JANEIRO,"31","34"
"352940105000049","003","010",TRAVESSA,,CABO FRIO,"10","10"
"352940105000049","004","001",RUA,JUIZ,DE FORA,"2","2"
"352940105000049","004","002",RUA,,RIO DE JANEIRO,"14","14"
"352940105000049","004","003",RUA,,NITEROI,"2","2"
"352940105000049","004","004",RUA,,VILA VELHA,"9","9"
"352940105000049","005","001",RUA,,NITEROI,"1","1"
"352940105000049","005","002",RUA,,RIO DE JANEIRO,"9","11"
"352940105000049","005","003",RUA,,MARINGA,"2","2"
"352940105000049","005","004",RUA,,VILA VELHA,"7","9"
"352940105000049","006","001",RUA,,MARINGA,"6","10"
"352940105000049","006","002",RUA,,RIO DE JANEIRO,"12","16"
"352940105000049","006","003",RUA,,BETIM,"5","6"
"352940105000049","006","004",RUA,,OURO PRETO,"5","8"
"352940105000049","007","001",RUA,,BETIM,"7","9"
"352940105000049","007","002",RUA,,RIO DE JANEIRO,"1","2"
"352940105000049","007","003",RUA,,GUARAPARI,"5","7"
"352940105000050","001","001",RUA,,VILA VELHA,"10","10"
"352940105000050","001","002",RUA,,NITEROI,"17","17"
"352940105000050","001","003",RUA,,BARRETOS,"1","1"
"352940105000050","001","004",RUA,,GUARUJA,"11","11"
"352940105000050","001","005",RUA,JUIZ,DE FORA,"6","6"
"352940105000050","002","001",RUA,,VILA VELHA,"12","13"
"352940105000050","002","002",RUA,,NOVA IGUACU,"14","14"
"352940105000050","002","003",RUA,,FRANCA,"6","6"
"352940105000050","002","004",RUA,,NITEROI,"21","21"
"352940105000050","003","001",RUA,,VILA VELHA,"4","4"
"352940105000050","003","002",RUA,,MARINGA,"19","20"
"352940105000050","003","003",RUA,,FRANCA,"2","2"
"352940105000050","003","004",RUA,,NOVA IGUACU,"10","10"
"352940105000050","004","001",RUA,,MARINGA,"9","10"
"352940105000050","004","002",RUA,,BARRETOS,"17","18"
"352940105000050","004","003",RUA,,FRANCA,"9","9"
"352940105000054","001","001",VIELA,,SEM NOME 01,"6","6"
"352940105000054","001","002",RUA,,ARY BARROSO,"13","15"
"352940105000054","001","003",RUA,,SERAFIM RODRIGUES,"33","33"
"352940105000054","001","004",RUA,,ANTONIETA DELL ANTONIA,"37","38"
"352940105000054","002","001",RUA,,ARY BARROSO,"31","39"
"352940105000054","002","002",RUA,,DAVID BOSCARIOL,"11","14"
"352940105000054","002","003",VIELA,,SEM NOME 02,"2","2"
"352940105000054","002","004",RUA,,SERAFIM RODRIGUES,"22","24"
"352940105000054","003","001",RUA,,DAVID BOSCARIOL,"29","38"
"352940105000054","003","002",RUA,,ANTONIETA DELL ANTONIA,"8","8"
"352940105000054","003","003",RUA,,SERAFIM RODRIGUES,"16","16"
"352940105000054","003","004",VIELA,,SEM NOME 02,"2","2"
